Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"CY Tsai, CL Lo, HT Tseng",Metaphor and simplification strategies in the design of tourist guidebooks,2017.0,Journal of the Chinese Institute of …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/02533839.2017.1356691,https://scholar.google.com/scholar?cites=10430383372466891859&as_sdt=2005&sciodt=2007&hl=en,614,2022-11-08 09:34:46,,10.1080/02533839.2017.1356691,,,,,,,2,0.4,1,3,5.0,"… In other words, appearance metaphor and text simplification can generally be … and text simplification to design the tourist guidebook and observed that the effect of the text simplification …",https://www.tandfonline.com/doi/pdf/10.1080/02533839.2017.1356691,https://scholar.google.com/scholar?q=related:U6wHK2oqwJAJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
3,"I Gonzalez-Dios, MJ Aranzabe…",Simplifying Basque Texts: the Shallow Syntactic Substitution Simplification,2015.0,Proceedings the 7th …,ixa.ehu.eus,https://ixa.ehu.eus/sites/default/files/dokumentuak/3170/SimplifyingBasqueTexts.pdf,https://scholar.google.com/scholar?cites=14405339588750296360&as_sdt=2005&sciodt=2007&hl=en,685,2022-11-08 09:34:46,PDF,,,,,,,,3,0.43,1,3,7.0,"… In this paper we have presented the simplification levels for the automatic text simplification of Basque written texts: the shallow syntactic substitution simplification, natural simplification, …",https://ixa.ehu.eus/sites/default/files/dokumentuak/3170/SimplifyingBasqueTexts.pdf,https://scholar.google.com/scholar?q=related:KEVVgAgM6scJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"Z Lin, X Wan",Neural sentence simplification with semantic dependency information,2021.0,Proceedings of the AAAI Conference on Artificial …,ojs.aaai.org,https://ojs.aaai.org/index.php/AAAI/article/view/17578,https://scholar.google.com/scholar?cites=15635099697424894208&as_sdt=2005&sciodt=2007&hl=en,887,2022-11-08 09:34:46,,,,,,,,,2,2.0,1,2,1.0,"… In this study, we aim to investigate the use of semantic information in neural text simplification systems and we focus on the semantic dependency graph of the source sentence. …",https://ojs.aaai.org/index.php/AAAI/article/view/17578/17385,https://scholar.google.com/scholar?q=related:AAnUJFYI-9gJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
59,"R Evans, C Orasan, I Dornescu",An evaluation of syntactic simplification rules for people with autism,2014.0,,wlv.openrepository.com,https://wlv.openrepository.com/handle/2436/620875,https://scholar.google.com/scholar?cites=10719631875568766329&as_sdt=2005&sciodt=2007&hl=en,930,2022-11-08 09:34:46,,,,,,,,,59,7.38,20,3,8.0,Syntactically complex sentences constitute an obstacle for some people with Autistic Spectrum Disorders. This paper evaluates a set of simplification rules specifically designed for …,https://wlv.openrepository.com/bitstream/handle/2436/620875/W14-1215.pdf?sequence=1,https://scholar.google.com/scholar?q=related:eQ07UmXIw5QJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,SM Aluísio,PorSimples: Simplification of Portuguese Texts for Digital Inclusion and Accessibility,2009.0,Inteligência Artificial,fapesp.br,https://fapesp.br/pdf/4682/porsimples.pdf,,659,2022-11-08 09:34:46,PDF,,,,,,,,0,0.0,0,1,13.0,"… MARGARIDO, THIAGO PARDO, GABRIEL ANTONIO, VINÍCIUS FUENTES, RACHEL AIRES, SANDRA ALUÍSIO, RENATA FORTES ""Automatic Summarization for Text Simplification: …",https://fapesp.br/pdf/4682/porsimples.pdf,https://scholar.google.com/scholar?q=related:ICqTqWtTxMMJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"A Menta, A Garcia-Serrano",Controllable Sentence Simplification Using Transfer Learning,2022.0,Proceedings of the Working Notes of CLEF,ceur-ws.org,http://ceur-ws.org/Vol-3180/paper-240.pdf,https://scholar.google.com/scholar?cites=9696194935139077868&as_sdt=2005&sciodt=2007&hl=en,294,2022-11-08 09:34:46,PDF,,,,,,,,2,2.0,1,2,1.0,… The CLEF 2022 SimpleText track addresses the challenges of text simplification approaches to generate versions of scientific texts for a non-expert audience in highly technical domains…,http://ceur-ws.org/Vol-3180/paper-240.pdf,
0,"R Alarcon, L Moreno, P Martínez…",EASIER System. Evaluating a Spanish Lexical Simplification Proposal with People with Cognitive Impairments,2022.0,International Journal of …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/10447318.2022.2134074?casa_token=8L6uiOKvlgsAAAAA:vrtF6hm9YfQeYdlCNwtu1bKZsmlVGXKJWttt3ZPYB6sG8vPaWkLmbbWBk1iXM4j-0WZtu2hfz8dk,,832,2022-11-08 09:34:46,,10.1080/10447318.2022.2134074,,,,,,,0,0.0,0,4,1.0,… the advantages that the task of text simplification brings to the area of accessibility. … Text simplification and accessibility The first work on text simplification started more than 20 years ago …,https://www.tandfonline.com/doi/pdf/10.1080/10447318.2022.2134074?casa_token=YnIDuxjrRC0AAAAA:4suIEFiTIOD0OdoZfYvd0re8qs449pyklEZeW_QJG8UbsY9RiDzmfHyLvP87RtzWLHRXgH_W8Qud,
28,"SM Bott, H Saggion",Spanish text simplification: An exploratory study,2011.0,,rua.ua.es,https://rua.ua.es/dspace/handle/10045/18516,https://scholar.google.com/scholar?cites=9144959575328546320&as_sdt=2005&sciodt=2007&hl=en,141,2022-11-08 09:34:46,,,,,,,,,28,2.55,14,2,11.0,… Abstract: Text simplification is the process of transforming a text into an equivalent which is more understandable for a target user. We focus on text simplification in the Spanish …,https://rua.ua.es/dspace/bitstream/10045/18516/1/PLN_47_09.pdf,https://scholar.google.com/scholar?q=related:EN7DHEhs6X4J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
68,"G Paetzold, L Specia",Benchmarking lexical simplification systems,2016.0,… of the Tenth International Conference on …,aclanthology.org,https://aclanthology.org/L16-1491/,https://scholar.google.com/scholar?cites=1928388318152261703&as_sdt=2005&sciodt=2007&hl=en,443,2022-11-08 09:34:46,,,,,,,,,68,11.33,34,2,6.0,… An unsupervised alignment algorithm for text simplification … Improving text simplification language modeling using … User evaluation of the effects of a text simplification algorithm using …,https://aclanthology.org/L16-1491.pdf,https://scholar.google.com/scholar?q=related:R4B6VPUCwxoJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"A Pruski, H Knops","environment for the inclusion of impaired e-Learners using tactile feedbacks, voice, gesturing, and text simplification",2005.0,… : From Virtuality to Reality: AAATE 2005,books.google.com,https://books.google.com/books?hl=en&lr=&id=8Uqu3pL7DfoC&oi=fnd&pg=PA406&dq=%22text+simplification%22&ots=jzNGNe7uLa&sig=mZfIX3_E3yTS70hbDbCsMDElHbo,,421,2022-11-08 09:34:46,,,,,,,,,0,0.0,0,2,17.0,"… We are trying not only WCAG accessibility, but also the use of tactile cues, hand gestures (which we did not describe in this paper), text simplification, natural dialogue at the phone as a …",,https://scholar.google.com/scholar?q=related:xaOQ-AEstTkJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
25,"SB Silveira, A Branco",Combining a double clustering approach with sentence simplification to produce highly informative multi-document summaries,2012.0,… on Information Reuse &Integration (IRI),ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/6303047/?casa_token=ebgm0DjfUk8AAAAA:SJehOWvAavaz7x-Ii6zr1WQyyqGyL388p2v6g7CIPeuvixQsgW7GlX3daIHCb_AZ8O9IB6nnwA,https://scholar.google.com/scholar?cites=3321952285936899346&as_sdt=2005&sciodt=2007&hl=en,882,2022-11-08 09:34:46,,,,,,,,,25,2.5,13,2,10.0,"… Text simplification aims at clarifying natural language texts, by simplifying its sentences … Text simplification may also ease the comprehension of the text by humans. Three main …",https://ieeexplore.ieee.org/iel5/6294629/6302564/06303047.pdf?casa_token=XNeHXnTng3gAAAAA:IPCr9hNnSrDJr_TQj6ptjUTJZT95Hqp0J7gtefVqZDZD-KMbIKln67iyy4zEVfnItZg8TnvHtw,https://scholar.google.com/scholar?q=related:EtUQ7ADyGS4J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
2,"A Fujita, K Inui, Y Matsumoto",Analysis and Modularization of Text Revision Processes for Text Simplification,2003.0,the Proceedings of 65th Annual Conference of …,,,https://scholar.google.com/scholar?cites=3233384549756392808&as_sdt=2005&sciodt=2007&hl=en,577,2022-11-08 09:34:46,CITATION,,,,,,,,2,0.11,1,3,19.0,,,https://scholar.google.com/scholar?q=related:aFV35h1K3ywJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
78,"L Brouwers, D Bernhard, AL Ligozat…",Syntactic sentence simplification for French,2014.0,Proceedings of the …,hal.archives-ouvertes.fr,https://hal.archives-ouvertes.fr/hal-00955176/,https://scholar.google.com/scholar?cites=2697362011513845515&as_sdt=2005&sciodt=2007&hl=en,457,2022-11-08 09:34:46,,,,,,,,,78,9.75,20,4,8.0,"… In this context, automatic text simplification (ATS) appears as a means to help various people access more easily the contents of the written documents. ATS is an application domain of …",https://hal.archives-ouvertes.fr/hal-00955176/file/Article_PITR_final_version.pdf,https://scholar.google.com/scholar?q=related:C3fqTnX0biUJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
9,"M Al Khalil, N Habash, H Saddiki",Simplification of Arabic masterpieces for extensive reading: A project overview,2017.0,Procedia Computer Science,Elsevier,https://www.sciencedirect.com/science/article/pii/S187705091732166X,https://scholar.google.com/scholar?cites=5647404126545803120&as_sdt=2005&sciodt=2007&hl=en,597,2022-11-08 09:34:46,,,,,,,,,9,1.8,3,3,5.0,"… methods for text simplification, with efforts focused on simplifying the lexical and syntactic features of a text. See [16] for a more in-depth discussion of text simplification tasks and a …",https://www.sciencedirect.com/science/article/pii/S187705091732166X/pdf?md5=ae6005e8835e1b6ca7490a1d93ca74e5&pid=1-s2.0-S187705091732166X-main.pdf&_valck=1,https://scholar.google.com/scholar?q=related:cHfWwSGcX04J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"R Widyastuti, N Yusliani, M Fachrurrozi",Simplification Complex Sentences in Indonesia Language using Rule-Based Reasoning,2014.0,,,,,736,2022-11-08 09:34:46,CITATION,,,,,,,,0,0.0,0,3,8.0,,https://seminar.ilkom.unsri.ac.id/index.php/iconcse/article/download/25/25,https://scholar.google.com/scholar?q=related:mHVhwngP-z0J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"A Rossetti, L Van Waes",It's not just a phase: Investigating text simplification in a second language from a process and product perspective,2022.0,Frontiers in Artificial Intelligence,repository.uantwerpen.be,https://repository.uantwerpen.be/docstore/d:irua:13896,,388,2022-11-08 09:34:46,PDF,,,,,,,,0,0.0,0,2,1.0,"… Therefore, this study investigated the impact of text simplification … a second phase in the text simplification process (namely, two … We found that phases of text simplification di er along …",https://repository.uantwerpen.be/docstore/d:irua:13896,
1,AY Uluslu,Automatic Lexical Simplification for Turkish,2022.0,arXiv preprint arXiv:2201.05878,arxiv.org,https://arxiv.org/abs/2201.05878,https://scholar.google.com/scholar?cites=16570038043391825585&as_sdt=2005&sciodt=2007&hl=en,301,2022-11-08 09:34:46,,,,,,,,,1,1.0,1,1,1.0,"… Recent text simplification efforts rely on manually crafted simplified corpora and … , it makes the text simplification task harder to approach. We present a new text simplification pipeline …",https://arxiv.org/pdf/2201.05878,https://scholar.google.com/scholar?q=related:sRYUA8-Z9OUJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
0,"A Dmitrieva, A Laposhina…",Creating a list of word alignments from parallel Russian simplification data,2022.0,Frontiers in Artificial …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/frai.2022.984759/pdf,,776,2022-11-08 09:34:46,PDF,10.3389/frai.2022.984759,,,,,,,0,0.0,0,3,1.0,"… Such parallel lists of words and their simpler alternatives can be used for text simplification purposes, for example, in rule-based simplification tools and in lexically constrained …",https://www.frontiersin.org/articles/10.3389/frai.2022.984759/pdf,
7,"I Temnikova, C Orǎsan, R Mitkov",CLCM-A Linguistic resource for effective simplification of instructions in the crisis management domain and its evaluations,2012.0,Proceedings of the Eighth …,aclanthology.org,https://aclanthology.org/L12-1535/,https://scholar.google.com/scholar?cites=9377486959342084896&as_sdt=2005&sciodt=2007&hl=en,322,2022-11-08 09:34:46,HTML,,,,,,,,7,0.7,2,3,10.0,… This article presents a new linguistic resource in the form of Controlled Language (CL) guidelines for manual text simplification in the CM domain which aims to address high TC in the …,https://aclanthology.org/L12-1535/,https://scholar.google.com/scholar?q=related:IGNxmbSGI4IJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
3,"R Alarcón, L Moreno, P Martínez",Exploration of Spanish Word Embeddings for Lexical Simplification.,2021.0,CTTS@ SEPLN,ceur-ws.org,http://ceur-ws.org/Vol-2944/paper2.pdf,https://scholar.google.com/scholar?cites=11393054219698902757&as_sdt=2005&sciodt=2007&hl=en,847,2022-11-08 09:34:46,PDF,,,,,,,,3,3.0,1,3,1.0,"… In Section 2, we review the work related to the text simplification process. In Section 3, we describe the datasets to train and evaluate the procedures proposed in each step of LS. …",http://ceur-ws.org/Vol-2944/paper2.pdf,https://scholar.google.com/scholar?q=related:5RbrJ3NCHJ4J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
1,"J Song, J Hu, LP Wong, LK Lee, T Hao",A new context-aware method based on hybrid ranking for community-oriented lexical simplification,2020.0,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-59413-8_7,https://scholar.google.com/scholar?cites=13759470372133019124&as_sdt=2005&sciodt=2007&hl=en,938,2022-11-08 09:34:46,,10.1007/978-3-030-59413-8_7,,,,,,,1,0.5,0,5,2.0,"… Text simplification refers to the process of converting a complex text into one with sentences … , summarization, sentence completion, text simplification and text shortening. Particularly, it …",,https://scholar.google.com/scholar?q=related:9B2AFGd1874J:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
9,"T Barbieri, A Bianchi, L Sbattella…","Multiabile: A multimodal learning environment for the inclusion of impaired e-learners using tactile feedbacks, voice, gesturing, and text simplification",2005.0,Assist Technol: From …,researchgate.net,https://www.researchgate.net/profile/Thimoty-Barbieri/publication/228705076_MultiAbile_a_multimodal_learning_environment_for_the_inclusion_of_impaired_e-Learners_using_tactile_feedbacks_voice_gesturing_and_text_simplification/links/0046353abc1e45769f000000/MultiAbile-a-multimodal-learning-environment-for-the-inclusion-of-impaired-e-Learners-using-tactile-feedbacks-voice-gesturing-and-text-simplification.pdf,https://scholar.google.com/scholar?cites=16802776495535146119&as_sdt=2005&sciodt=2007&hl=en,215,2022-11-08 09:34:46,PDF,,,,,,,,9,0.53,2,4,17.0,"… We are trying not only WCAG accessibility, but also the use of tactile cues, hand gestures (which we did not describe in this paper), text simplification, natural dialogue at the phone as a …",https://www.researchgate.net/profile/Thimoty-Barbieri/publication/228705076_MultiAbile_a_multimodal_learning_environment_for_the_inclusion_of_impaired_e-Learners_using_tactile_feedbacks_voice_gesturing_and_text_simplification/links/0046353abc1e45769f000000/MultiAbile-a-multimodal-learning-environment-for-the-inclusion-of-impaired-e-Learners-using-tactile-feedbacks-voice-gesturing-and-text-simplification.pdf,https://scholar.google.com/scholar?q=related:h8SnoDJ0L-kJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
31,"T Kajiwara, K Yamamoto",Evaluation dataset and system for Japanese lexical simplification,2015.0,Proceedings of the ACL-IJCNLP 2015 …,aclanthology.org,https://aclanthology.org/P15-3006.pdf,https://scholar.google.com/scholar?cites=13547336737058055393&as_sdt=2005&sciodt=2007&hl=en,865,2022-11-08 09:34:46,PDF,,,,,,,,31,4.43,16,2,7.0,"We have constructed two research resources of Japanese lexical simplification. One is a simplification system that supports reading comprehension of a wide range of readers, …",https://aclanthology.org/P15-3006.pdf,https://scholar.google.com/scholar?q=related:4eTxSPzOAbwJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
1,"AA Shatilov, AI Rey",Sentence simplification with ruGPT3,2021.0,… and Intellectual Technologies: Proceedings of the …,dialog-21.ru,https://www.dialog-21.ru/media/5543/shatilovaaplusreyai142.pdf,https://scholar.google.com/scholar?cites=4844007046748666066&as_sdt=2005&sciodt=2007&hl=en,477,2022-11-08 09:34:46,PDF,,,,,,,,1,1.0,1,2,1.0,"… Text simplification consists of modifying the content and structure of a text in order to make it easier to read and understand, while preserving its main idea and approximating its original …",https://www.dialog-21.ru/media/5543/shatilovaaplusreyai142.pdf,https://scholar.google.com/scholar?q=related:0njxjr5eOUMJ:scholar.google.com/&scioq=%22text+simplification%22&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2022
